"","X","Participant.Private.ID","Task.Name","branch.53l8.x","display","Trial.Number","Reaction.Time","Attempt","Correct","valid","trial_type","music_reading_ability","branch.53l8.y","BI_01","AE_mean","PA_mean","MT_mean","SA_mean","EM_mean","GM_mean"
"2934",2947,6019344,"EXPERIMENT1b","nonreaders","trial",7,1947.6,1,1,"valid","valid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2935",2962,6019344,"EXPERIMENT1beasy","nonreaders","trial",7,1925.7,1,0,"invalid","invalid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2936",2948,6019344,"EXPERIMENT1b","nonreaders","trial",8,2546,1,1,"valid","valid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2937",2966,6019344,"EXPERIMENT1beasy","nonreaders","trial",8,1687.8,1,1,"valid","valid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2938",2949,6019344,"EXPERIMENT1b","nonreaders","trial",9,2505.6,1,0,"invalid","invalid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2939",2964,6019344,"EXPERIMENT1beasy","nonreaders","trial",9,808.9,1,1,"valid","valid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2940",2936,6019344,"EXPERIMENT1b","nonreaders","trial",10,2058.5,1,1,"invalid","invalid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2941",2961,6019344,"EXPERIMENT1beasy","nonreaders","trial",10,1090.8,1,1,"valid","valid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2942",2937,6019344,"EXPERIMENT1b","nonreaders","trial",11,2690.8,1,0,"neutral","neutral","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2943",2950,6019344,"EXPERIMENT1beasy","nonreaders","trial",11,2743.8,1,1,"valid","valid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2944",2938,6019344,"EXPERIMENT1b","nonreaders","trial",12,2073.5,1,1,"valid","valid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2945",2951,6019344,"EXPERIMENT1beasy","nonreaders","trial",12,2547.3,1,1,"neutral","neutral","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2946",2930,6019344,"EXPERIMENT1b","nonreaders","trial",13,1246.2,1,1,"valid","valid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2947",2939,6019344,"EXPERIMENT1beasy","nonreaders","trial",13,1975.1,1,1,"valid","valid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2948",2931,6019344,"EXPERIMENT1b","nonreaders","trial",14,1419.5,1,1,"valid","valid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2949",2940,6019344,"EXPERIMENT1beasy","nonreaders","trial",14,1357.8,1,0,"valid","valid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2950",2928,6019344,"EXPERIMENT1b","nonreaders","trial",15,3005.3,1,1,"valid","valid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2951",2954,6019344,"EXPERIMENT1beasy","nonreaders","trial",15,1481.3,1,0,"neutral","neutral","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2952",2933,6019344,"EXPERIMENT1b","nonreaders","trial",16,1181.8,1,1,"valid","valid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2953",2955,6019344,"EXPERIMENT1beasy","nonreaders","trial",16,2309.3,1,1,"invalid","invalid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2954",2929,6019344,"EXPERIMENT1b","nonreaders","trial",17,1846.2,1,0,"valid","valid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2955",2943,6019344,"EXPERIMENT1beasy","nonreaders","trial",17,2392.2,1,0,"invalid","invalid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2956",2926,6019344,"EXPERIMENT1b","nonreaders","trial",18,775.2,1,1,"valid","valid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2957",2944,6019344,"EXPERIMENT1beasy","nonreaders","trial",18,1267.3,1,1,"valid","valid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2958",2927,6019344,"EXPERIMENT1b","nonreaders","trial",19,1626.5,1,0,"invalid","invalid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2959",2945,6019344,"EXPERIMENT1beasy","nonreaders","trial",19,1473.2,1,1,"valid","valid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2960",2959,6019344,"EXPERIMENT1beasy","nonreaders","trial",20,2357.3,1,1,"valid","valid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2961",2967,6019344,"EXPERIMENT1b","nonreaders","trial",20,2693.4,1,0,"neutral","neutral","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2962",2952,6019344,"EXPERIMENT1beasy","nonreaders","trial",21,3183.8,1,0,"valid","valid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2963",2965,6019344,"EXPERIMENT1b","nonreaders","trial",21,1345.4,1,0,"neutral","neutral","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2964",2953,6019344,"EXPERIMENT1beasy","nonreaders","trial",22,2488.8,1,1,"invalid","invalid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2965",2963,6019344,"EXPERIMENT1b","nonreaders","trial",22,3412.9,1,1,"neutral","neutral","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2966",2956,6019344,"EXPERIMENT1b","nonreaders","trial",23,1018.6,1,1,"valid","valid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2967",2958,6019344,"EXPERIMENT1beasy","nonreaders","trial",23,2270.6,1,1,"valid","valid","nonreaders","nonreaders","Guitar ( classic, acoustic, electric), Drums, Voice",4.777777778,6.111111111,3,4.285714286,5.166666667,4.333333333
"2968",2988,6019844,"EXPERIMENT1beasy","nonreaders","trial",1,4622.4,1,1,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2969",2998,6019844,"EXPERIMENT1b","nonreaders","trial",1,2101.5,1,1,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2970",2999,6019844,"EXPERIMENT1b","nonreaders","trial",2,1922.5,1,1,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2971",3002,6019844,"EXPERIMENT1beasy","nonreaders","trial",2,2986.8,1,0,"invalid","invalid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2972",2975,6019844,"EXPERIMENT1beasy","nonreaders","trial",3,2673.4,1,1,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2973",2987,6019844,"EXPERIMENT1b","nonreaders","trial",3,2669.9,1,0,"neutral","neutral","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2974",2973,6019844,"EXPERIMENT1b","nonreaders","trial",4,3365.3,1,1,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2975",2989,6019844,"EXPERIMENT1beasy","nonreaders","trial",4,2217.7,1,1,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2976",2972,6019844,"EXPERIMENT1b","nonreaders","trial",5,2743.8,1,0,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2977",2980,6019844,"EXPERIMENT1beasy","nonreaders","trial",5,3309,1,1,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2978",2969,6019844,"EXPERIMENT1beasy","nonreaders","trial",6,2809.3,1,1,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2979",2974,6019844,"EXPERIMENT1b","nonreaders","trial",6,3704.9,1,1,"invalid","invalid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2980",2968,6019844,"EXPERIMENT1b","nonreaders","trial",7,2832.3,1,1,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2981",2976,6019844,"EXPERIMENT1beasy","nonreaders","trial",7,2632,1,1,"invalid","invalid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2982",2970,6019844,"EXPERIMENT1b","nonreaders","trial",8,2355.7,1,0,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2983",2977,6019844,"EXPERIMENT1beasy","nonreaders","trial",8,3220.8,1,1,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2984",2971,6019844,"EXPERIMENT1b","nonreaders","trial",9,3318.4,1,0,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2985",3008,6019844,"EXPERIMENT1beasy","nonreaders","trial",9,3180.6,1,0,"neutral","neutral","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2986",2984,6019844,"EXPERIMENT1b","nonreaders","trial",10,3451.9,1,0,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2987",2996,6019844,"EXPERIMENT1beasy","nonreaders","trial",10,2946.7,1,1,"neutral","neutral","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2988",2994,6019844,"EXPERIMENT1b","nonreaders","trial",11,1576,1,0,"invalid","invalid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2989",3010,6019844,"EXPERIMENT1beasy","nonreaders","trial",11,2226,1,0,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2990",2995,6019844,"EXPERIMENT1b","nonreaders","trial",12,2954.8,1,1,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2991",3007,6019844,"EXPERIMENT1beasy","nonreaders","trial",12,1789.8,1,0,"neutral","neutral","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2992",2983,6019844,"EXPERIMENT1b","nonreaders","trial",13,2245,1,1,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2993",3012,6019844,"EXPERIMENT1beasy","nonreaders","trial",13,3116,1,1,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2994",2997,6019844,"EXPERIMENT1b","nonreaders","trial",14,1926.9,1,1,"neutral","neutral","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2995",3000,6019844,"EXPERIMENT1beasy","nonreaders","trial",14,5968,1,0,"neutral","neutral","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2996",2985,6019844,"EXPERIMENT1b","nonreaders","trial",15,2234,1,1,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2997",3001,6019844,"EXPERIMENT1beasy","nonreaders","trial",15,1522.2,1,1,"invalid","invalid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2998",2986,6019844,"EXPERIMENT1b","nonreaders","trial",16,1485.4,1,0,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"2999",3011,6019844,"EXPERIMENT1beasy","nonreaders","trial",16,1215.1,1,1,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"3000",2978,6019844,"EXPERIMENT1b","nonreaders","trial",17,1434.3,1,0,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"3001",2990,6019844,"EXPERIMENT1beasy","nonreaders","trial",17,3056.7,1,1,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"3002",2991,6019844,"EXPERIMENT1beasy","nonreaders","trial",18,3718,1,1,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"3003",3004,6019844,"EXPERIMENT1b","nonreaders","trial",18,3728,1,1,"neutral","neutral","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"3004",2992,6019844,"EXPERIMENT1beasy","nonreaders","trial",19,2413.4,1,0,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"3005",3005,6019844,"EXPERIMENT1b","nonreaders","trial",19,1943.3,1,1,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"3006",2981,6019844,"EXPERIMENT1beasy","nonreaders","trial",20,3370.7,1,1,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"3007",3013,6019844,"EXPERIMENT1b","nonreaders","trial",20,2402.2,1,1,"invalid","invalid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"3008",2982,6019844,"EXPERIMENT1beasy","nonreaders","trial",21,3056.2,1,0,"invalid","invalid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"3009",3006,6019844,"EXPERIMENT1b","nonreaders","trial",21,3230.8,1,0,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"3010",2979,6019844,"EXPERIMENT1beasy","nonreaders","trial",22,1950.7,1,1,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"3011",3003,6019844,"EXPERIMENT1b","nonreaders","trial",22,2295.4,1,1,"neutral","neutral","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"3012",2993,6019844,"EXPERIMENT1beasy","nonreaders","trial",23,2431.2,1,1,"valid","valid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"3013",3009,6019844,"EXPERIMENT1b","nonreaders","trial",23,4432.9,1,1,"invalid","invalid","nonreaders","nonreaders","Voice",4.555555556,6.222222222,2.571428571,4.285714286,5.333333333,3.888888889
"3014",3018,6019852,"EXPERIMENT1b","nonreaders","trial",1,2174.7,1,1,"valid","valid","nonreaders","nonreaders","Drum",3.666666667,6,4.428571429,4.428571429,5.833333333,4.5
"3015",3022,6019852,"EXPERIMENT1beasy","nonreaders","trial",1,2598,1,1,"valid","valid","nonreaders","nonreaders","Drum",3.666666667,6,4.428571429,4.428571429,5.833333333,4.5
"3016",3015,6019852,"EXPERIMENT1b","nonreaders","trial",2,2497.9,1,1,"valid","valid","nonreaders","nonreaders","Drum",3.666666667,6,4.428571429,4.428571429,5.833333333,4.5
"3017",3019,6019852,"EXPERIMENT1beasy","nonreaders","trial",2,2806.5,1,1,"valid","valid","nonreaders","nonreaders","Drum",3.666666667,6,4.428571429,4.428571429,5.833333333,4.5
"3018",3014,6019852,"EXPERIMENT1beasy","nonreaders","trial",3,1637.6,1,1,"invalid","invalid","nonreaders","nonreaders","Drum",3.666666667,6,4.428571429,4.428571429,5.833333333,4.5
"3019",3031,6019852,"EXPERIMENT1b","nonreaders","trial",3,2568.7,1,1,"valid","valid","nonreaders","nonreaders","Drum",3.666666667,6,4.428571429,4.428571429,5.833333333,4.5
"3020",3028,6019852,"EXPERIMENT1b","nonreaders","trial",4,2219.3,1,1,"valid","valid","nonreaders","nonreaders","Drum",3.666666667,6,4.428571429,4.428571429,5.833333333,4.5
"3021",3033,6019852,"EXPERIMENT1beasy","nonreaders","trial",4,2939.5,1,0,"valid","valid","nonreaders","nonreaders","Drum",3.666666667,6,4.428571429,4.428571429,5.833333333,4.5
"3022",3029,6019852,"EXPERIMENT1b","nonreaders","trial",5,1919.4,1,1,"invalid","invalid","nonreaders","nonreaders","Drum",3.666666667,6,4.428571429,4.428571429,5.833333333,4.5
"3023",3047,6019852,"EXPERIMENT1beasy","nonreaders","trial",5,2287.6,1,0,"valid","valid","nonreaders","nonreaders","Drum",3.666666667,6,4.428571429,4.428571429,5.833333333,4.5
"3024",3034,6019852,"EXPERIMENT1b","nonreaders","trial",6,49869.1,1,1,"valid","valid","nonreaders","nonreaders","Drum",3.666666667,6,4.428571429,4.428571429,5.833333333,4.5
"3025",3048,6019852,"EXPERIMENT1beasy","nonreaders","trial",6,2788.2,1,0,"invalid","invalid","nonreaders","nonreaders","Drum",3.666666667,6,4.428571429,4.428571429,5.833333333,4.5
"3026",3035,6019852,"EXPERIMENT1b","nonreaders","trial",7,2231,1,0,"neutral","neutral","nonreaders","nonreaders","Drum",3.666666667,6,4.428571429,4.428571429,5.833333333,4.5
"3027",3036,6019852,"EXPERIMENT1beasy","nonreaders","trial",7,3097.1,1,1,"valid","valid","nonreaders","nonreaders","Drum",3.666666667,6,4.428571429,4.428571429,5.833333333,4.5
"3028",3032,6019852,"EXPERIMENT1b","nonreaders","trial",8,3022.2,1,1,"invalid","invalid","nonreaders","nonreaders","Drum",3.666666667,6,4.428571429,4.428571429,5.833333333,4.5
